region,response,run,term,estimate
SBA,Temp,9,TipoSF_early,0.661206919823882
SBA,Temp,9,TipoSF_intermediate,0.672307503494437
SBA,Temp,9,TipoSF_advanced,0.729223677828789
SBA,Temp,9,"ns(frac_area, df = 3)1",0.617878305476951
SBA,Temp,9,"ns(frac_area, df = 3)2",0.634052627934726
SBA,Temp,9,"ns(frac_area, df = 3)3",0.226050086063735
SBA,Temp,9,"TipoSF_early:ns(frac_area, df = 3)1",-0.956374354287726
SBA,Temp,9,"TipoSF_intermediate:ns(frac_area, df = 3)1",-0.974831107023352
SBA,Temp,9,"TipoSF_advanced:ns(frac_area, df = 3)1",-0.985105131477906
SBA,Temp,9,"TipoSF_early:ns(frac_area, df = 3)2",-1.54513935278419
SBA,Temp,9,"TipoSF_intermediate:ns(frac_area, df = 3)2",-1.50367507387836
SBA,Temp,9,"TipoSF_advanced:ns(frac_area, df = 3)2",-1.59569254166551
SBA,Temp,9,"TipoSF_early:ns(frac_area, df = 3)3",-0.847685418303645
SBA,Temp,9,"TipoSF_intermediate:ns(frac_area, df = 3)3",-0.940152867218391
SBA,Temp,9,"TipoSF_advanced:ns(frac_area, df = 3)3",-0.966671368218114
SBA,Temp,10,(Intercept),24.8438325144104
SBA,Temp,10,TipoSF_early,0.650778506148161
SBA,Temp,10,TipoSF_intermediate,0.704521334810873
SBA,Temp,10,TipoSF_advanced,0.739731479506438
SBA,Temp,10,"ns(frac_area, df = 3)1",0.614518085568335
SBA,Temp,10,"ns(frac_area, df = 3)2",0.597924484101604
SBA,Temp,10,"ns(frac_area, df = 3)3",0.203133143594129
SBA,Temp,10,"TipoSF_early:ns(frac_area, df = 3)1",-0.887514569462635
SBA,Temp,10,"TipoSF_intermediate:ns(frac_area, df = 3)1",-0.940382431626472
SBA,Temp,10,"TipoSF_advanced:ns(frac_area, df = 3)1",-1.02709875495715
SBA,Temp,10,"TipoSF_early:ns(frac_area, df = 3)2",-1.50166950045151
SBA,Temp,10,"TipoSF_intermediate:ns(frac_area, df = 3)2",-1.55421414061085
SBA,Temp,10,"TipoSF_advanced:ns(frac_area, df = 3)2",-1.54196790847958
SBA,Temp,10,"TipoSF_early:ns(frac_area, df = 3)3",-0.826542204426961
SBA,Temp,10,"TipoSF_intermediate:ns(frac_area, df = 3)3",-0.92305247189847
SBA,Temp,10,"TipoSF_advanced:ns(frac_area, df = 3)3",-0.91433576029588
SBA,Temp,11,(Intercept),24.9316843826651
SBA,Temp,11,TipoSF_early,0.698806776230142
SBA,Temp,11,TipoSF_intermediate,0.737613149458098
SBA,Temp,11,TipoSF_advanced,0.78568668375319
SBA,Temp,11,"ns(frac_area, df = 3)1",0.655783184343075
SBA,Temp,11,"ns(frac_area, df = 3)2",0.674683521481127
SBA,Temp,11,"ns(frac_area, df = 3)3",0.243123586755419
SBA,Temp,11,"TipoSF_early:ns(frac_area, df = 3)1",-0.986734394911701
SBA,Temp,11,"TipoSF_intermediate:ns(frac_area, df = 3)1",-0.984494346384519
SBA,Temp,11,"TipoSF_advanced:ns(frac_area, df = 3)1",-1.04670788044334
SBA,Temp,11,"TipoSF_early:ns(frac_area, df = 3)2",-1.60674383860139
SBA,Temp,11,"TipoSF_intermediate:ns(frac_area, df = 3)2",-1.64111645670031
SBA,Temp,11,"TipoSF_advanced:ns(frac_area, df = 3)2",-1.65920766366242
SBA,Temp,11,"TipoSF_early:ns(frac_area, df = 3)3",-0.9125018090881
SBA,Temp,11,"TipoSF_intermediate:ns(frac_area, df = 3)3",-0.974289736989788
SBA,Temp,11,"TipoSF_advanced:ns(frac_area, df = 3)3",-0.99715072786419
SBA,Temp,12,(Intercept),24.9907376394079
SBA,Temp,12,TipoSF_early,0.709851276711508
SBA,Temp,12,TipoSF_intermediate,0.783468146619499
SBA,Temp,12,TipoSF_advanced,0.869415600261198
SBA,Temp,12,"ns(frac_area, df = 3)1",0.737109314756803
SBA,Temp,12,"ns(frac_area, df = 3)2",0.708546606981795
SBA,Temp,12,"ns(frac_area, df = 3)3",0.207172579342562
SBA,Temp,12,"TipoSF_early:ns(frac_area, df = 3)1",-1.07725818342238
SBA,Temp,12,"TipoSF_intermediate:ns(frac_area, df = 3)1",-1.12377277974196
SBA,Temp,12,"TipoSF_advanced:ns(frac_area, df = 3)1",-1.15392630610384
SBA,Temp,12,"TipoSF_early:ns(frac_area, df = 3)2",-1.59983877977547
SBA,Temp,12,"TipoSF_intermediate:ns(frac_area, df = 3)2",-1.6910948067168
SBA,Temp,12,"TipoSF_advanced:ns(frac_area, df = 3)2",-1.81135241316981
SBA,Temp,12,"TipoSF_early:ns(frac_area, df = 3)3",-0.878897357645572
SBA,Temp,12,"TipoSF_intermediate:ns(frac_area, df = 3)3",-0.980150145261003
SBA,Temp,12,"TipoSF_advanced:ns(frac_area, df = 3)3",-1.04213048048614
