region;response;run;contrast_type;frac_area;PF_minus_SF_early;PF_minus_SF_intermediate;PF_minus_SF_advanced
SBA;Temp;2;Spatially adjusted;0,494897959183674;0,10390554369215;0,0655510056019928;-0,000250015968418893
SBA;Temp;2;Spatially adjusted;0,515102040816327;0,137068189343506;0,10254380968799;0,0372067943317624
SBA;Temp;2;Spatially adjusted;0,53530612244898;0,169306078752179;0,138612927707335;0,0739031007526734
SBA;Temp;2;Spatially adjusted;0,555510204081633;0,200422153490102;0,173533255583529;0,109602923105918
SBA;Temp;2;Spatially adjusted;0,575714285714286;0,23021935512924;0,207079689240064;0,144070281203113
SBA;Temp;2;Spatially adjusted;0,595918367346939;0,258500625241531;0,23902712460044;0,177069194855861
SBA;Temp;2;Spatially adjusted;0,616122448979592;0,285068905398937;0,269150457588161;0,208363683875774
SBA;Temp;2;Spatially adjusted;0,636326530612245;0,30972713717339;0,297224584126717;0,237717768074461
SBA;Temp;2;Spatially adjusted;0,656530612244898;0,332278262136839;0,323024400139612;0,264895467263532
SBA;Temp;2;Spatially adjusted;0,676734693877551;0,352525221861246;0,346324801550335;0,289660801254595
SBA;Temp;2;Spatially adjusted;0,696938775510204;0,370329855403082;0,366966582031381;0,311844706821766
SBA;Temp;2;Spatially adjusted;0,717142857142857;0,385789591757018;0,385054126251166;0,331545788589192
SBA;Temp;2;Spatially adjusted;0,73734693877551;0,399060757402243;0,400757716627123;0,348929568143522
SBA;Temp;2;Spatially adjusted;0,757551020408163;0,410299678817939;0,414247635576658;0,364161567071402
SBA;Temp;2;Spatially adjusted;0,777755102040816;0,419662682483317;0,425694165517193;0,377407306959487
SBA;Temp;2;Spatially adjusted;0,797959183673469;0,427306094877558;0,43526758886614;0,388832309394417
SBA;Temp;2;Spatially adjusted;0,818163265306122;0,433386242479859;0,443138188040919;0,398602095962854
SBA;Temp;2;Spatially adjusted;0,838367346938776;0,438059451769412;0,44947624545895;0,406882188251437
SBA;Temp;2;Spatially adjusted;0,858571428571429;0,441482049225424;0,454452043537643;0,413838107846825
SBA;Temp;2;Spatially adjusted;0,878775510204082;0,443810361327071;0,458235864694419;0,419635376335663
SBA;Temp;2;Spatially adjusted;0,898979591836735;0,445200714553558;0,460997991346694;0,424439515304602
SBA;Temp;2;Spatially adjusted;0,919183673469388;0,445809435384071;0,462908705911886;0,428416046340292
SBA;Temp;2;Spatially adjusted;0,939387755102041;0,445792850297813;0,464138290807409;0,431730491029384
