region;response;contrast_type;frac_plot;frac_bin;stage;median;lower;upper;n_runs
SBA;Temp;Spatially adjusted;0,939388;;SF[e];0,456060150778752;0,423169222663921;0,496176187583324;30
SBA;Temp;Spatially adjusted;0,939388;;SF[i];0,48181918370058;0,442898027174435;0,519081515381079;30
SBA;Temp;Spatially adjusted;0,939388;;SF[a];0,472885853086227;0,421608769379779;0,509731746124288;30
SBA;Temp;Spatially adjusted;0,959592;;SF[e];0,457578399554097;0,423898939787073;0,501947679685689;30
SBA;Temp;Spatially adjusted;0,959592;;SF[i];0,484389422929974;0,445403932927864;0,525116795537453;30
SBA;Temp;Spatially adjusted;0,959592;;SF[a];0,478491590201699;0,424271385490102;0,521358233074597;30
SBA;Temp;Spatially adjusted;0,979796;;SF[e];0,456733422606938;0,424617937192837;0,507468879667221;30
SBA;Temp;Spatially adjusted;0,979796;;SF[i];0,486827762628503;0,44624439007073;0,533331257313102;30
SBA;Temp;Spatially adjusted;0,979796;;SF[a];0,485161231731207;0,424875965314147;0,533369537034623;30
SBA;Temp;Spatially adjusted;1;;SF[e];0,45972389054041;0,425204717929079;0,512864933588326;30
SBA;Temp;Spatially adjusted;1;;SF[i];0,489188481822863;0,447944300910652;0,541417417900491;30
SBA;Temp;Spatially adjusted;1;;SF[a];0,489631314523454;0,425317909523463;0,545283694713785;30
SBA;Temp;Current landscape;1;0–5;SF[e];-0,673720173790264;-0,840503600627815;-0,445081761395324;30
SBA;Temp;Current landscape;1;0–5;SF[i];-0,766132155177141;-0,993888912130541;-0,476268049575276;30
SBA;Temp;Current landscape;1;0–5;SF[a];-1,10216269080807;-1,31171464549863;-0,802970052010726;30
SBA;Temp;Current landscape;2;5–10;SF[e];-0,569212246953381;-0,752833241330433;-0,38627972946531;30
SBA;Temp;Current landscape;2;5–10;SF[i];-0,715953393060893;-0,905046291707168;-0,540642007763398;30
SBA;Temp;Current landscape;2;5–10;SF[a];-1,09454768528271;-1,28328798082905;-0,887203029501301;30
SBA;Temp;Current landscape;3;10–15;SF[e];-0,536603040287714;-0,638665965417105;-0,407412562691194;30
SBA;Temp;Current landscape;3;10–15;SF[i];-0,724007450788261;-0,828871175650973;-0,557820540335594;30
SBA;Temp;Current landscape;3;10–15;SF[a];-1,09608240133433;-1,25566391961856;-0,891416402179954;30
SBA;Temp;Current landscape;4;15–20;SF[e];-0,40258108635085;-0,590741709357754;-0,267177459227079;30
SBA;Temp;Current landscape;4;15–20;SF[i];-0,541851458449477;-0,757336143688039;-0,437591710630224;30
SBA;Temp;Current landscape;4;15–20;SF[a];-0,891383314053828;-1,20587999971921;-0,784336519322332;30
SBA;Temp;Current landscape;5;20–25;SF[e];-0,26816274449175;-0,452948268477477;-0,214681500534951;30
SBA;Temp;Current landscape;5;20–25;SF[i];-0,481571899586321;-0,69269249000871;-0,30226879413921;30
SBA;Temp;Current landscape;5;20–25;SF[a];-0,805349660781156;-0,924960406025609;-0,617994343576838;30
SBA;Temp;Current landscape;6;25–30;SF[e];-0,206891127130395;-0,387149756029835;-0,0568287806622493;30
SBA;Temp;Current landscape;6;25–30;SF[i];-0,401433811917736;-0,560999690216116;-0,218604524051283;30
SBA;Temp;Current landscape;6;25–30;SF[a];-0,760214906558597;-0,90338373214085;-0,578773594339582;30
SBA;Temp;Current landscape;7;30–35;SF[e];-0,161188822072813;-0,304316346518958;-0,00498172312222402;30
SBA;Temp;Current landscape;7;30–35;SF[i];-0,388819817808715;-0,557229588424619;-0,239352774740249;30
SBA;Temp;Current landscape;7;30–35;SF[a];-0,743838889089322;-0,921984346826323;-0,584482270776876;30
SBA;Temp;Current landscape;8;35–40;SF[e];-0,145013248373681;-0,322457516213075;-0,0294152460414259;30
SBA;Temp;Current landscape;8;35–40;SF[i];-0,323481033554316;-0,495772298037858;-0,184462586744631;30
SBA;Temp;Current landscape;8;35–40;SF[a];-0,700233530716844;-0,942642201890061;-0,550192238652184;30
