response,response_label,unit,permutation,n_runs,estimate,contrast,cover_value,cover_label,final_estimate,estimate_centered
Prec,Precipitation,mm,7,11,3.29337263981961,PF - SF[e],0.25,25% cover,3.7387473526835,-0.445374712863895
Prec,Precipitation,mm,7,12,3.35657484846547,PF - SF[e],0.25,25% cover,3.7387473526835,-0.382172504218035
Prec,Precipitation,mm,7,13,3.41977705711133,PF - SF[e],0.25,25% cover,3.7387473526835,-0.318970295572175
Prec,Precipitation,mm,7,14,3.64240540814331,PF - SF[e],0.25,25% cover,3.7387473526835,-0.0963419445401996
Prec,Precipitation,mm,7,15,3.41977705711133,PF - SF[e],0.25,25% cover,3.7387473526835,-0.318970295572175
Prec,Precipitation,mm,7,16,3.64240540814331,PF - SF[e],0.25,25% cover,3.7387473526835,-0.0963419445401996
Prec,Precipitation,mm,7,17,3.41977705711133,PF - SF[e],0.25,25% cover,3.7387473526835,-0.318970295572175
Prec,Precipitation,mm,7,18,3.64240540814331,PF - SF[e],0.25,25% cover,3.7387473526835,-0.0963419445401996
Prec,Precipitation,mm,7,19,3.41977705711133,PF - SF[e],0.25,25% cover,3.7387473526835,-0.318970295572175
Prec,Precipitation,mm,7,20,3.47620457296671,PF - SF[e],0.25,25% cover,3.7387473526835,-0.262542779716799
Prec,Precipitation,mm,7,21,3.53263208882208,PF - SF[e],0.25,25% cover,3.7387473526835,-0.206115263861425
Prec,Precipitation,mm,7,22,3.47620457296671,PF - SF[e],0.25,25% cover,3.7387473526835,-0.262542779716799
Prec,Precipitation,mm,7,23,3.41977705711133,PF - SF[e],0.25,25% cover,3.7387473526835,-0.318970295572175
Prec,Precipitation,mm,7,24,3.47620457296671,PF - SF[e],0.25,25% cover,3.7387473526835,-0.262542779716799
Prec,Precipitation,mm,7,25,3.53263208882208,PF - SF[e],0.25,25% cover,3.7387473526835,-0.206115263861425
Prec,Precipitation,mm,7,26,3.69883292399868,PF - SF[e],0.25,25% cover,3.7387473526835,-0.039914428684825
Prec,Precipitation,mm,7,27,3.53263208882208,PF - SF[e],0.25,25% cover,3.7387473526835,-0.206115263861425
Prec,Precipitation,mm,7,28,3.69883292399868,PF - SF[e],0.25,25% cover,3.7387473526835,-0.039914428684825
Prec,Precipitation,mm,7,29,3.86503375917528,PF - SF[e],0.25,25% cover,3.7387473526835,0.126286406491775
Prec,Precipitation,mm,7,30,3.7387473526835,PF - SF[e],0.25,25% cover,3.7387473526835,0
Prec,Precipitation,mm,8,2,10.8475899404493,PF - SF[e],0.25,25% cover,3.7387473526835,7.1088425877658
Prec,Precipitation,mm,8,3,9.92773517670821,PF - SF[e],0.25,25% cover,3.7387473526835,6.1889878240247
Prec,Precipitation,mm,8,4,9.2172789915835,PF - SF[e],0.25,25% cover,3.7387473526835,5.47853163889999
Prec,Precipitation,mm,8,5,8.50682280645879,PF - SF[e],0.25,25% cover,3.7387473526835,4.76807545377529
Prec,Precipitation,mm,8,6,7.70654448590017,PF - SF[e],0.25,25% cover,3.7387473526835,3.96779713321666
Prec,Precipitation,mm,8,7,6.90626616534155,PF - SF[e],0.25,25% cover,3.7387473526835,3.16751881265805
Prec,Precipitation,mm,8,8,6.19478185600474,PF - SF[e],0.25,25% cover,3.7387473526835,2.45603450332124
Prec,Precipitation,mm,8,9,6.90626616534155,PF - SF[e],0.25,25% cover,3.7387473526835,3.16751881265805
Prec,Precipitation,mm,8,10,6.19478185600474,PF - SF[e],0.25,25% cover,3.7387473526835,2.45603450332124
Prec,Precipitation,mm,8,11,5.48329754666793,PF - SF[e],0.25,25% cover,3.7387473526835,1.74455019398443
Prec,Precipitation,mm,8,12,5.01777265683495,PF - SF[e],0.25,25% cover,3.7387473526835,1.27902530415145
Prec,Precipitation,mm,8,13,4.55224776700197,PF - SF[e],0.25,25% cover,3.7387473526835,0.813500414318465
Prec,Precipitation,mm,8,14,4.44389632865909,PF - SF[e],0.25,25% cover,3.7387473526835,0.705148975975585
Prec,Precipitation,mm,8,15,4.33554489031621,PF - SF[e],0.25,25% cover,3.7387473526835,0.596797537632705
Prec,Precipitation,mm,8,16,4.10028932474575,PF - SF[e],0.25,25% cover,3.7387473526835,0.36154197206224
Prec,Precipitation,mm,8,17,4.33554489031621,PF - SF[e],0.25,25% cover,3.7387473526835,0.596797537632705
Prec,Precipitation,mm,8,18,4.10028932474575,PF - SF[e],0.25,25% cover,3.7387473526835,0.36154197206224
Prec,Precipitation,mm,8,19,4.33554489031621,PF - SF[e],0.25,25% cover,3.7387473526835,0.596797537632705
Prec,Precipitation,mm,8,20,4.10028932474575,PF - SF[e],0.25,25% cover,3.7387473526835,0.36154197206224
Prec,Precipitation,mm,8,21,4.33554489031621,PF - SF[e],0.25,25% cover,3.7387473526835,0.596797537632705
Prec,Precipitation,mm,8,22,4.44389632865909,PF - SF[e],0.25,25% cover,3.7387473526835,0.705148975975585
Prec,Precipitation,mm,8,23,4.55224776700197,PF - SF[e],0.25,25% cover,3.7387473526835,0.813500414318465
Prec,Precipitation,mm,8,24,4.44389632865909,PF - SF[e],0.25,25% cover,3.7387473526835,0.705148975975585
Prec,Precipitation,mm,8,25,4.33554489031621,PF - SF[e],0.25,25% cover,3.7387473526835,0.596797537632705
Prec,Precipitation,mm,8,26,4.10028932474575,PF - SF[e],0.25,25% cover,3.7387473526835,0.36154197206224
Prec,Precipitation,mm,8,27,3.86503375917528,PF - SF[e],0.25,25% cover,3.7387473526835,0.126286406491775
Prec,Precipitation,mm,8,28,3.7387473526835,PF - SF[e],0.25,25% cover,3.7387473526835,0
Prec,Precipitation,mm,8,29,3.61246094619173,PF - SF[e],0.25,25% cover,3.7387473526835,-0.126286406491775
Prec,Precipitation,mm,8,30,3.7387473526835,PF - SF[e],0.25,25% cover,3.7387473526835,0
Prec,Precipitation,mm,9,2,0.605482416766565,PF - SF[e],0.25,25% cover,3.7387473526835,-3.13326493591694
Prec,Precipitation,mm,9,3,3.29337263981961,PF - SF[e],0.25,25% cover,3.7387473526835,-0.445374712863895
Prec,Precipitation,mm,9,4,3.04243047857495,PF - SF[e],0.25,25% cover,3.7387473526835,-0.69631687410856
