response,response_label,unit,permutation,n_runs,estimate,contrast,cover_value,cover_label,final_estimate,estimate_centered
Prec,Precipitation,mm,5,27,-5.60179742414084,PF - SF[e],0.25,25% cover,-5.66935652462075,0.0675591004799143
Prec,Precipitation,mm,5,28,-5.61892215173657,PF - SF[e],0.25,25% cover,-5.66935652462075,0.050434372884185
Prec,Precipitation,mm,5,29,-5.6360468793323,PF - SF[e],0.25,25% cover,-5.66935652462075,0.0333096452884547
Prec,Precipitation,mm,5,30,-5.66935652462075,PF - SF[e],0.25,25% cover,-5.66935652462075,0
Prec,Precipitation,mm,6,2,-6.38917551252212,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.719818987901361
Prec,Precipitation,mm,6,3,-5.6360468793323,PF - SF[e],0.25,25% cover,-5.66935652462075,0.0333096452884547
Prec,Precipitation,mm,6,4,-6.38917551252212,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.719818987901361
Prec,Precipitation,mm,6,5,-6.3399950765297,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.670638551908946
Prec,Precipitation,mm,6,6,-5.988020977931,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.318664453310245
Prec,Precipitation,mm,6,7,-5.6360468793323,PF - SF[e],0.25,25% cover,-5.66935652462075,0.0333096452884547
Prec,Precipitation,mm,6,8,-4.94582792936149,PF - SF[e],0.25,25% cover,-5.66935652462075,0.723528595259269
Prec,Precipitation,mm,6,9,-4.25560897939067,PF - SF[e],0.25,25% cover,-5.66935652462075,1.41374754523008
Prec,Precipitation,mm,6,10,-4.94582792936149,PF - SF[e],0.25,25% cover,-5.66935652462075,0.723528595259269
Prec,Precipitation,mm,6,11,-4.36935735705902,PF - SF[e],0.25,25% cover,-5.66935652462075,1.29999916756173
Prec,Precipitation,mm,6,12,-4.94824831582856,PF - SF[e],0.25,25% cover,-5.66935652462075,0.7211082087922
Prec,Precipitation,mm,6,13,-5.52713927459809,PF - SF[e],0.25,25% cover,-5.66935652462075,0.142217250022664
Prec,Precipitation,mm,6,14,-5.5815930769652,PF - SF[e],0.25,25% cover,-5.66935652462075,0.0877634476555596
Prec,Precipitation,mm,6,15,-5.52713927459809,PF - SF[e],0.25,25% cover,-5.66935652462075,0.142217250022664
Prec,Precipitation,mm,6,16,-5.4478834737497,PF - SF[e],0.25,25% cover,-5.66935652462075,0.221473050871055
Prec,Precipitation,mm,6,17,-5.36862767290131,PF - SF[e],0.25,25% cover,-5.66935652462075,0.300728851719445
Prec,Precipitation,mm,6,18,-5.4478834737497,PF - SF[e],0.25,25% cover,-5.66935652462075,0.221473050871055
Prec,Precipitation,mm,6,19,-5.52713927459809,PF - SF[e],0.25,25% cover,-5.66935652462075,0.142217250022664
Prec,Precipitation,mm,6,20,-5.5815930769652,PF - SF[e],0.25,25% cover,-5.66935652462075,0.0877634476555596
Prec,Precipitation,mm,6,21,-5.6360468793323,PF - SF[e],0.25,25% cover,-5.66935652462075,0.0333096452884547
Prec,Precipitation,mm,6,22,-5.5815930769652,PF - SF[e],0.25,25% cover,-5.66935652462075,0.0877634476555596
Prec,Precipitation,mm,6,23,-5.52713927459809,PF - SF[e],0.25,25% cover,-5.66935652462075,0.142217250022664
Prec,Precipitation,mm,6,24,-5.4478834737497,PF - SF[e],0.25,25% cover,-5.66935652462075,0.221473050871055
Prec,Precipitation,mm,6,25,-5.52713927459809,PF - SF[e],0.25,25% cover,-5.66935652462075,0.142217250022664
Prec,Precipitation,mm,6,26,-5.5815930769652,PF - SF[e],0.25,25% cover,-5.66935652462075,0.0877634476555596
Prec,Precipitation,mm,6,27,-5.6360468793323,PF - SF[e],0.25,25% cover,-5.66935652462075,0.0333096452884547
Prec,Precipitation,mm,6,28,-5.66935652462075,PF - SF[e],0.25,25% cover,-5.66935652462075,0
Prec,Precipitation,mm,6,29,-5.70266616990921,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.0333096452884556
Prec,Precipitation,mm,6,30,-5.66935652462075,PF - SF[e],0.25,25% cover,-5.66935652462075,0
Prec,Precipitation,mm,7,2,-8.38316402290116,PF - SF[e],0.25,25% cover,-5.66935652462075,-2.7138074982804
Prec,Precipitation,mm,7,3,-7.10940840194826,PF - SF[e],0.25,25% cover,-5.66935652462075,-1.44005187732751
Prec,Precipitation,mm,7,4,-3.91039827760187,PF - SF[e],0.25,25% cover,-5.66935652462075,1.75895824701888
Prec,Precipitation,mm,7,5,-3.62710035566806,PF - SF[e],0.25,25% cover,-5.66935652462075,2.04225616895269
Prec,Precipitation,mm,7,6,-5.03462778441394,PF - SF[e],0.25,25% cover,-5.66935652462075,0.634728740206814
Prec,Precipitation,mm,7,7,-6.3399950765297,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.670638551908946
Prec,Precipitation,mm,7,8,-4.98354771609888,PF - SF[e],0.25,25% cover,-5.66935652462075,0.685808808521875
Prec,Precipitation,mm,7,9,-3.62710035566806,PF - SF[e],0.25,25% cover,-5.66935652462075,2.04225616895269
Prec,Precipitation,mm,7,10,-4.98354771609888,PF - SF[e],0.25,25% cover,-5.66935652462075,0.685808808521875
Prec,Precipitation,mm,7,11,-5.70266616990921,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.0333096452884556
Prec,Precipitation,mm,7,12,-6.02133062321946,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.351974098598701
Prec,Precipitation,mm,7,13,-5.70266616990921,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.0333096452884556
Prec,Precipitation,mm,7,14,-5.03601176348412,PF - SF[e],0.25,25% cover,-5.66935652462075,0.633344761136639
Prec,Precipitation,mm,7,15,-5.70266616990921,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.0333096452884556
Prec,Precipitation,mm,7,16,-5.03601176348412,PF - SF[e],0.25,25% cover,-5.66935652462075,0.633344761136639
Prec,Precipitation,mm,7,17,-5.70266616990921,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.0333096452884556
Prec,Precipitation,mm,7,18,-5.66935652462075,PF - SF[e],0.25,25% cover,-5.66935652462075,0
Prec,Precipitation,mm,7,19,-5.70266616990921,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.0333096452884556
Prec,Precipitation,mm,7,20,-6.02133062321946,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.351974098598701
Prec,Precipitation,mm,7,21,-6.3399950765297,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.670638551908946
Prec,Precipitation,mm,7,22,-6.39107514484476,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.721718620224006
Prec,Precipitation,mm,7,23,-6.3399950765297,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.670638551908946
Prec,Precipitation,mm,7,24,-6.02869307393326,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.3593365493125
Prec,Precipitation,mm,7,25,-5.71739107133681,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.0480345467160559
Prec,Precipitation,mm,7,26,-5.71002862062301,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.0406720960022557
Prec,Precipitation,mm,7,27,-5.70266616990921,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.0333096452884556
Prec,Precipitation,mm,7,28,-5.66935652462075,PF - SF[e],0.25,25% cover,-5.66935652462075,0
Prec,Precipitation,mm,7,29,-5.6360468793323,PF - SF[e],0.25,25% cover,-5.66935652462075,0.0333096452884547
Prec,Precipitation,mm,7,30,-5.66935652462075,PF - SF[e],0.25,25% cover,-5.66935652462075,0
Prec,Precipitation,mm,8,2,-2.86839835385172,PF - SF[e],0.25,25% cover,-5.66935652462075,2.80095817076904
Prec,Precipitation,mm,8,3,-5.36862767290131,PF - SF[e],0.25,25% cover,-5.66935652462075,0.300728851719445
Prec,Precipitation,mm,8,4,-5.90539144303057,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.236034918409811
Prec,Precipitation,mm,8,5,-6.3399950765297,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.670638551908946
Prec,Precipitation,mm,8,6,-6.39107514484476,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.721718620224006
Prec,Precipitation,mm,8,7,-6.44215521315982,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.772798688539066
Prec,Precipitation,mm,8,8,-6.39107514484476,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.721718620224006
Prec,Precipitation,mm,8,9,-6.3399950765297,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.670638551908946
Prec,Precipitation,mm,8,10,-5.85431137471551,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.18495485009475
Prec,Precipitation,mm,8,11,-5.36862767290131,PF - SF[e],0.25,25% cover,-5.66935652462075,0.300728851719445
Prec,Precipitation,mm,8,12,-4.81211832614599,PF - SF[e],0.25,25% cover,-5.66935652462075,0.857238198474764
Prec,Precipitation,mm,8,13,-5.36862767290131,PF - SF[e],0.25,25% cover,-5.66935652462075,0.300728851719445
Prec,Precipitation,mm,8,14,-5.85431137471551,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.18495485009475
Prec,Precipitation,mm,8,15,-6.3399950765297,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.670638551908946
Prec,Precipitation,mm,8,16,-5.85431137471551,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.18495485009475
Prec,Precipitation,mm,8,17,-5.6360468793323,PF - SF[e],0.25,25% cover,-5.66935652462075,0.0333096452884547
Prec,Precipitation,mm,8,18,-5.988020977931,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.318664453310245
Prec,Precipitation,mm,8,19,-5.6360468793323,PF - SF[e],0.25,25% cover,-5.66935652462075,0.0333096452884547
Prec,Precipitation,mm,8,20,-5.988020977931,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.318664453310245
Prec,Precipitation,mm,8,21,-5.71739107133681,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.0480345467160559
Prec,Precipitation,mm,8,22,-5.67671897533456,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.00736245071380104
Prec,Precipitation,mm,8,23,-5.6360468793323,PF - SF[e],0.25,25% cover,-5.66935652462075,0.0333096452884547
Prec,Precipitation,mm,8,24,-5.61892215173657,PF - SF[e],0.25,25% cover,-5.66935652462075,0.050434372884185
Prec,Precipitation,mm,8,25,-5.6360468793323,PF - SF[e],0.25,25% cover,-5.66935652462075,0.0333096452884547
