cell_id;Lon;Lat;spatial_component;region;response;run
2475941;-52,196918959453;-9,73727902653624;163,1715325816;SBA;Prec;2
2477304;-52,1880177879741;-11,1766858606887;48,7414356588834;SBA;Prec;2
2478747;-52,1791166164952;-11,0507377627003;54,8177483858053;SBA;Prec;2
2481651;-52,1613142735374;-11,4645672275192;50,1913417838886;SBA;Prec;2
2481677;-52,1613142735374;-11,104715518981;41,9375577202099;SBA;Prec;2
2483043;-52,1524131020585;-13,1918554285021;-116,733599413485;SBA;Prec;2
2484682;-52,1435119305796;-10,4659787363259;104,381475359449;SBA;Prec;2
2485044;-52,1435119305796;-6,89445052908517;300,950326659116;SBA;Prec;2
2489172;-52,116808416143;-11,0957192262676;23,4169684797139;SBA;Prec;2
2489175;-52,116808416143;-11,0687303481272;25,4840765968319;SBA;Prec;2
2490663;-52,1079072446641;-11,0687303481272;21,7387981773863;SBA;Prec;2
2490903;-52,1079072446641;-8,23489814338963;301,076831772727;SBA;Prec;2
2492121;-52,0990060731852;-11,3566117149577;27,7742394827601;SBA;Prec;2
2493543;-52,0901049017063;-12,7150519146891;-127,588995330663;SBA;Prec;2
2493628;-52,0901049017063;-11,4105894712384;31,5474667275448;SBA;Prec;2
2493648;-52,0901049017063;-10,8438230302909;43,8695836558945;SBA;Prec;2
2495136;-52,0812037302274;-11,5725227400806;28,3073560656485;SBA;Prec;2
2495142;-52,0812037302274;-11,4915561056595;33,0909150981415;SBA;Prec;2
2495155;-52,0812037302274;-11,1586932752618;6,90407826950284;SBA;Prec;2
2495311;-52,0812037302274;-9,16151629287526;173,381789769359;SBA;Prec;2
2496581;-52,0723025587485;-12,4991408895662;-119,030284798763;SBA;Prec;2
2496582;-52,0723025587485;-12,4901445968528;-118,338599056282;SBA;Prec;2
2496668;-52,0723025587485;-11,02374888456;12,0560144848241;SBA;Prec;2
2498159;-52,0634013872696;-11,0687303481272;4,06575006625824;SBA;Prec;2
2502519;-52,0366978728329;-12,7240482074025;-131,524762565055;SBA;Prec;2
2502573;-52,0366978728329;-11,878396692338;-29,4387440686035;SBA;Prec;2
2502604;-52,0366978728329;-11,4465746420923;19,7013534245888;SBA;Prec;2
2504090;-52,027796701354;-11,500552398373;18,5627245138057;SBA;Prec;2
2504181;-52,027796701354;-9,98017892979946;148,879238204451;SBA;Prec;2
2505554;-52,0188955298751;-12,0133410830398;-64,0122744794353;SBA;Prec;2
2505596;-52,0188955298751;-11,3566117149577;3,46069986594192;SBA;Prec;2
2507056;-52,0099943583962;-11,581519032794;9,27051611016952;SBA;Prec;2
2507081;-52,0099943583962;-11,3296228368174;-3,41771149450689;SBA;Prec;2
2508568;-52,0010931869174;-11,581519032794;6,92233580291759;SBA;Prec;2
2508631;-52,0010931869174;-10,5199564926066;65,0787805870672;SBA;Prec;2
2508651;-52,0010931869174;-10,2320751257761;106,216501722808;SBA;Prec;2
2509952;-51,9921920154385;-13,0659073305137;-145,126367676635;SBA;Prec;2
2511688;-51,9832908439596;-9,74627531924969;178,480975462837;SBA;Prec;2
2511976;-51,9832908439596;-6,97541716350625;278,634920205562;SBA;Prec;2
2513041;-51,9743896724807;-12,5441223531335;-123,543247934014;SBA;Prec;2
2513226;-51,9743896724807;-9,70129385568242;182,773597267304;SBA;Prec;2
2514632;-51,9654885010018;-11,5905153255075;-2,90947423428226;SBA;Prec;2
2515020;-51,9654885010018;-7,02039862707351;277,505244802461;SBA;Prec;2
2516144;-51,9565873295229;-11,5995116182209;-5,67427429098646;SBA;Prec;2
2516145;-51,9565873295229;-11,5905153255075;-5,21353084581826;SBA;Prec;2
2516540;-51,9565873295229;-6,82248018737755;266,377942555915;SBA;Prec;2
2517568;-51,947686158044;-12,6700704511218;-134,342476610611;SBA;Prec;2
2517662;-51,947686158044;-11,4375783493788;-9,93469681975154;SBA;Prec;2
2520634;-51,9298838150862;-9,98917522251291;141,69606057756;SBA;Prec;2
2523497;-51,9120814721284;-11,8064263506304;-41,342378381094;SBA;Prec;2
2525013;-51,9031803006495;-11,8154226433438;-45,2617462356793;SBA;Prec;2
2526537;-51,8942791291706;-11,8514078141976;-55,214555854393;SBA;Prec;2
2529587;-51,8764767862129;-11,8873929850514;-67,6307201703822;SBA;Prec;2
2529767;-51,8764767862129;-8,93660897503894;195,044181032135;SBA;Prec;2
2534154;-51,8497732717762;-11,7434523016362;-44,9670839519822;SBA;Prec;2
2537187;-51,8319709288184;-10,5559416634604;25,2554512410589;SBA;Prec;2
2537322;-51,8319709288184;-9,02657190217347;184,095007026237;SBA;Prec;2
2537426;-51,8319709288184;-8,05497228912057;229,016848549946;SBA;Prec;2
2538636;-51,8230697573395;-12,2742335717299;-112,976819681017;SBA;Prec;2
2538656;-51,8230697573395;-11,8873929850514;-80,4491729787442;SBA;Prec;2
2538707;-51,8230697573395;-10,5019639071797;33,8127403463695;SBA;Prec;2
2540183;-51,8141685858606;-11,6085079109344;-45,0414240020165;SBA;Prec;2
2540369;-51,8141685858606;-8,74768682805643;211,406695797033;SBA;Prec;2
2541642;-51,8052674143817;-12,2832298644434;-114,82216621285;SBA;Prec;2
2543136;-51,7963662429028;-12,2742335717299;-115,80842464341;SBA;Prec;2
2543140;-51,7963662429028;-12,1932669373088;-117,43960093354;SBA;Prec;2
2543236;-51,7963662429028;-10,2770565893434;67,2609967820918;SBA;Prec;2
2543253;-51,7963662429028;-10,0881344423609;105,639876813078;SBA;Prec;2
2544729;-51,7874650714239;-10,5289527853201;22,9614550980404;SBA;Prec;2
2544811;-51,7874650714239;-9,52136800141337;197,594179328214;SBA;Prec;2
2546206;-51,778563899945;-11,4105894712384;-72,5942519974742;SBA;Prec;2
2547817;-51,7696627284661;-9,42240878156539;195,693464154061;SBA;Prec;2
2549255;-51,7607615569873;-10,1331159059282;90,7962047760702;SBA;Prec;2
2550675;-51,7518603855084;-12,0223373757532;-122,086987581;SBA;Prec;2
2550703;-51,7518603855084;-11,7614448870631;-74,1510540074472;SBA;Prec;2
2550704;-51,7518603855084;-11,7524485943496;-72,8626658093017;SBA;Prec;2
2550747;-51,7518603855084;-10,2950491747703;57,6776099444487;SBA;Prec;2
2550899;-51,7518603855084;-8,70270536448917;205,046543705597;SBA;Prec;2
2555212;-51,7251568710717;-12,0223373757532;-128,169067806242;SBA;Prec;2
2555293;-51,7251568710717;-10,0341566860802;110,110879370011;SBA;Prec;2
2555318;-51,7251568710717;-9,80924936824386;163,801799875175;SBA;Prec;2
2556706;-51,7162556995928;-12,0673188393205;-133,628830713558;SBA;Prec;2
2558422;-51,7073545281139;-8,58575355921429;196,154480634243;SBA;Prec;2
2561129;-51,6895521851561;-12,3012224498703;-131,310513316019;SBA;Prec;2
2561135;-51,6895521851561;-12,0673188393205;-139,268844911359;SBA;Prec;2
2562817;-51,6806510136772;-8,77467570619679;191,368469274988;SBA;Prec;2
2564159;-51,6717498421983;-9,9531900516591;124,485192077565;SBA;Prec;2
2565563;-51,6628486707194;-12,3012224498703;-136,088597709837;SBA;Prec;2
2565786;-51,6628486707194;-8,59474985192774;187,195499387308;SBA;Prec;2
2567100;-51,6539474992405;-10,3220380529107;39,577250309214;SBA;Prec;2
2568979;-51,6450463277617;-6,82248018737755;240,846984430886;SBA;Prec;2
2570412;-51,6361451562828;-7,35326145747126;249,711301536765;SBA;Prec;2
2571654;-51,6272439848039;-9,38642361071158;182,31934536064;SBA;Prec;2
2571903;-51,6272439848039;-6,97541716350625;246,04352609922;SBA;Prec;2
2571904;-51,6272439848039;-6,95742457807934;245,247641808595;SBA;Prec;2
2573264;-51,618342813325;-7,81207238585735;209,495424407942;SBA;Prec;2
2576106;-51,6005404703672;-8,52277951022011;173,245656239953;SBA;Prec;2
2577566;-51,5916392988883;-8,80166458433715;176,785998203678;SBA;Prec;2
2577596;-51,5916392988883;-8,51378321750666;171,689960645512;SBA;Prec;2
2580399;-51,5738369559305;-9,9531900516591;113,309701710728;SBA;Prec;2
2581852;-51,5649357844516;-10,3580232237645;22,7934616757575;SBA;Prec;2
2582204;-51,5649357844516;-6,95742457807934;247,474094220404;SBA;Prec;2
2583290;-51,5560346129727;-11,2936376659636;-156,282888839049;SBA;Prec;2
2583311;-51,5560346129727;-10,3940083946183;15,8791641463904;SBA;Prec;2
2585025;-51,5471334414938;-7,79407980043045;204,358807577766;SBA;Prec;2
2586218;-51,5382322700149;-10,0251603933667;90,0242477346619;SBA;Prec;2
2593366;-51,4937264126205;-11,7254597162093;-163,618858764354;SBA;Prec;2
2593752;-51,4937264126205;-6,9844134562197;253,730140090676;SBA;Prec;2
2594857;-51,4848252411416;-9,65631239211516;159,210833351986;SBA;Prec;2
2594966;-51,4848252411416;-8,64872760820845;160,597293173781;SBA;Prec;2
2597593;-51,4670228981838;-10,4299935654721;-0,0241366180743943;SBA;Prec;2
2597764;-51,4670228981838;-8,58575355921429;158,434400449286;SBA;Prec;2
2599007;-51,4581217267049;-10,0521492715071;74,08210363497;SBA;Prec;2
2599112;-51,4581217267049;-8,9815904386062;144,256174444105;SBA;Prec;2
2603052;-51,4314182122682;-10,6099194197411;-39,8301034414599;SBA;Prec;2
2604511;-51,4225170407893;-8,84664604790441;148,344809775161;SBA;Prec;2
2604675;-51,4225170407893;-7,23630965219638;247,566479954023;SBA;Prec;2
2608380;-51,3958135263527;-10,6099194197411;-44,3991952155993;SBA;Prec;2
2608515;-51,3958135263527;-8,80166458433715;146,682362587933;SBA;Prec;2
2612472;-51,369110011916;-9,66530868482861;133,773863728184;SBA;Prec;2
2615193;-51,3513076689582;-8,58575355921429;147,549674166625;SBA;Prec;2
2615251;-51,3513076689582;-7,84805755671116;183,93859627546;SBA;Prec;2
2616318;-51,3424064974793;-11,5185449837999;-224,923976795963;SBA;Prec;2
2616504;-51,3424064974793;-8,57675726650083;146,50267193051;SBA;Prec;2
2617689;-51,3335053260004;-9,97118263708601;78,7643015279385;SBA;Prec;2
2618932;-51,3246041545215;-11,5275412765133;-229,968602272167;SBA;Prec;2
2618985;-51,3246041545215;-10,3130417601972;4,84210137520131;SBA;Prec;2
2619122;-51,3246041545215;-8,30686848509725;144,691176553268;SBA;Prec;2
2620391;-51,3157029830426;-8,54077209564702;142,755679962516;SBA;Prec;2
2620436;-51,3157029830426;-7,95601306927259;167,932798601316;SBA;Prec;2
2622765;-51,2979006400848;-10,645904590595;-67,7324082566432;SBA;Prec;2
2626512;-51,2711971256482;-10,8348267375775;-129,402725485277;SBA;Prec;2
2626561;-51,2711971256482;-9,8002530755304;96,5381778224437;SBA;Prec;2
2630460;-51,2444936112115;-8,49579063207976;129,208014672249;SBA;Prec;2
2633064;-51,2266912682537;-7,93802048384569;161,92376615707;SBA;Prec;2
2633119;-51,2266912682537;-7,41623550646543;221,910501006325;SBA;Prec;2
2635413;-51,2088889252959;-9,98017892979946;57,2450338973458;SBA;Prec;2
2635429;-51,2088889252959;-9,75527161196314;86,6353387779262;SBA;Prec;2
2635440;-51,2088889252959;-9,63831980668825;93,3251743020592;SBA;Prec;2
2639209;-51,1821854108592;-8,30686848509725;126,285151774284;SBA;Prec;2
2642841;-51,1554818964226;-8,6217387300681;105,360269645432;SBA;Prec;2
2644021;-51,1465807249437;-9,35943473257122;62,7310078426926;SBA;Prec;2
2645289;-51,1376795534648;-8,90962009689859;87,600169640391;SBA;Prec;2
2650197;-51,1020748675492;-6,85846535823136;188,974738827496;SBA;Prec;2
2652247;-51,0842725245914;-9,00857931674656;69,3529665609021;SBA;Prec;2
2655792;-51,0575690101548;-8,40582770494523;98,2768124814138;SBA;Prec;2
2655796;-51,0575690101548;-8,3158647778107;108,596145418732;SBA;Prec;2
2658076;-51,039766667197;-8,36984253409142;100,214286090348;SBA;Prec;2
2659199;-51,0308654957181;-8,50478692479321;86,9398753618643;SBA;Prec;2
2659201;-51,0308654957181;-8,48679433936631;87,9524412537103;SBA;Prec;2
2659204;-51,0308654957181;-8,43281658308559;92,2259653986418;SBA;Prec;2
2659205;-51,0308654957181;-8,42382029037214;93,1128650901846;SBA;Prec;2
2659206;-51,0308654957181;-8,38783511951832;97,0737034908743;SBA;Prec;2
2661403;-51,0130631527603;-9,66530868482861;34,6361888357606;SBA;Prec;2
2661461;-51,0130631527603;-8,37883882680487;96,2556929404818;SBA;Prec;2
2661464;-51,0130631527603;-8,34285365595106;100,549297306738;SBA;Prec;2
2661604;-51,0130631527603;-7,03839121250042;197,950909201947;SBA;Prec;2
2662565;-51,0041619812814;-8,34285365595106;99,6412217970978;SBA;Prec;2
2663571;-50,9952608098025;-9,81824566095731;24,7777410653023;SBA;Prec;2
2663651;-50,9952608098025;-8,40582770494523;91,3798796884335;SBA;Prec;2
2663656;-50,9952608098025;-8,34285365595106;98,7486448716591;SBA;Prec;2
2663809;-50,9952608098025;-6,87645794365827;159,152972910862;SBA;Prec;2
2664671;-50,9863596383236;-9,57534575769408;27,8322953366551;SBA;Prec;2
2665825;-50,9774584668447;-8,94560526775239;61,8987516167726;SBA;Prec;2
2665860;-50,9774584668447;-8,41482399765868;88,7366564091416;SBA;Prec;2
2666940;-50,9685572953658;-9,08054965845418;49,2550635538901;SBA;Prec;2
2666973;-50,9685572953658;-8,68471277906227;74,060301004011;SBA;Prec;2
2669068;-50,950754952408;-9,53936058684027;20,2925140089815;SBA;Prec;2
2669089;-50,950754952408;-9,07155336574073;48,6500125592211;SBA;Prec;2
2669091;-50,950754952408;-9,03556819488692;51,891907227724;SBA;Prec;2
2669195;-50,950754952408;-7,81207238585735;144,007192282521;SBA;Prec;2
2670204;-50,9418537809292;-8,56776097378738;75,4559006895246;SBA;Prec;2
2670205;-50,9418537809292;-8,55876468107393;75,740118263635;SBA;Prec;2
2670245;-50,9418537809292;-8,10895004540129;113,469433445993;SBA;Prec;2
2671229;-50,9329526094503;-9,01757560946002;51,9114372255851;SBA;Prec;2
2671264;-50,9329526094503;-8,55876468107393;75,0557876395978;SBA;Prec;2
2671265;-50,9329526094503;-8,54077209564702;75,7249451265939;SBA;Prec;2
2672301;-50,9240514379714;-9,05356078031383;48,1556208236834;SBA;Prec;2
2672335;-50,9240514379714;-8,59474985192774;73,2459727480251;SBA;Prec;2
2672336;-50,9240514379714;-8,58575355921429;73,5394106678078;SBA;Prec;2
2672339;-50,9240514379714;-8,55876468107393;74,3985764656978;SBA;Prec;2
2672341;-50,9240514379714;-8,53177580293357;75,475156917797;SBA;Prec;2
2673403;-50,9151502664925;-8,59474985192774;72,5663486527956;SBA;Prec;2
2673404;-50,9151502664925;-8,58575355921429;72,871060737498;SBA;Prec;2
2673405;-50,9151502664925;-8,53177580293357;74,8616773616741;SBA;Prec;2
2677489;-50,8795455805769;-9,07155336574073;43,4169795441849;SBA;Prec;2
