region;response;contrast_type;frac_plot;frac_bin;stage;median;lower;upper;n_runs
CBA;Evapo;Current landscape;7;30–35;SF[i];-21,7421265713932;-35,7666024143313;-6,2117044937336;30
CBA;Evapo;Current landscape;7;30–35;SF[a];-6,66889313458433;-21,2015717189358;17,290518981689;30
CBA;Evapo;Current landscape;8;35–40;SF[e];-31,8290603791482;-46,1465680881143;-13,6033130922056;30
CBA;Evapo;Current landscape;8;35–40;SF[i];-25,3047337747848;-40,0047828773219;-9,68102993015808;30
CBA;Evapo;Current landscape;8;35–40;SF[a];-0,014854260677225;-16,8447545963197;13,0921448462572;30
CBA;Evapo;Current landscape;9;40–45;SF[e];-18,1376070087606;-32,1946708357948;-3,53783598835807;30
CBA;Evapo;Current landscape;9;40–45;SF[i];-17,6091640139405;-36,5717432604765;-6,02742879404367;30
CBA;Evapo;Current landscape;9;40–45;SF[a];-0,493013927274547;-17,2595365815931;12,1533000590026;30
CBA;Evapo;Current landscape;10;45–50;SF[e];-21,4051218927608;-36,314314412084;-5,78122077778196;30
CBA;Evapo;Current landscape;10;45–50;SF[i];-29,603879695213;-40,8867514111737;-14,7844173073554;30
CBA;Evapo;Current landscape;10;45–50;SF[a];-10,792356221459;-30,3433811650398;6,68435860529574;30
CBA;Evapo;Current landscape;11;50–55;SF[e];-17,8950177384623;-35,5611686549714;0,754889714447351;30
CBA;Evapo;Current landscape;11;50–55;SF[i];-23,8903467305593;-35,7456635855766;-11,6598175435185;30
CBA;Evapo;Current landscape;11;50–55;SF[a];-5,72323463985732;-22,7833179925936;2,60908951685417;30
CBA;Evapo;Current landscape;12;55–60;SF[e];-39,6299797533619;-51,8402369257091;-27,5389342902999;30
CBA;Evapo;Current landscape;12;55–60;SF[i];-28,9168128209185;-43,5002250275619;-18,8121673327695;30
CBA;Evapo;Current landscape;12;55–60;SF[a];-5,70851483287947;-19,0724337680506;10,3342730554863;30
CBA;Evapo;Current landscape;13;60–65;SF[e];-36,3556722755679;-50,143830095858;-24,0368711826211;30
CBA;Evapo;Current landscape;13;60–65;SF[i];-20,2662554418698;-33,1502368753898;-8,05325263410874;30
CBA;Evapo;Current landscape;13;60–65;SF[a];-6,85030403425992;-22,0622789055538;5,70717794635621;30
