year_effect;Ano;region;response;run
165,017719449058;2014;EBA;Prec;25
-282,951563170208;2015;EBA;Prec;25
-188,439367530114;2016;EBA;Prec;25
199,335227611066;2017;EBA;Prec;25
169,368105047154;2018;EBA;Prec;25
130,840311745921;2019;EBA;Prec;25
201,62981284193;2020;EBA;Prec;25
253,980924360092;2021;EBA;Prec;25
-30,9823672927946;2001;EBA;Prec;26
-211,974567961921;2002;EBA;Prec;26
-142,625048479783;2003;EBA;Prec;26
-123,130258212343;2004;EBA;Prec;26
-129,82742662334;2005;EBA;Prec;26
19,501810105398;2006;EBA;Prec;26
-173,821305036217;2007;EBA;Prec;26
214,330440407815;2008;EBA;Prec;26
302,82424898322;2009;EBA;Prec;26
-238,205867217798;2010;EBA;Prec;26
144,728510394351;2011;EBA;Prec;26
-355,277768692307;2012;EBA;Prec;26
99,9520906550388;2013;EBA;Prec;26
163,749510759115;2014;EBA;Prec;26
-283,84752460072;2015;EBA;Prec;26
-192,615689204767;2016;EBA;Prec;26
196,264331119632;2017;EBA;Prec;26
166,149243491314;2018;EBA;Prec;26
128,207370857356;2019;EBA;Prec;26
199,172132221293;2020;EBA;Prec;26
247,428134330687;2021;EBA;Prec;26
-32,6694329584058;2001;EBA;Prec;27
-208,65073189771;2002;EBA;Prec;27
-145,306275296257;2003;EBA;Prec;27
-122,782610123158;2004;EBA;Prec;27
-121,166409428305;2005;EBA;Prec;27
27,0759856565235;2006;EBA;Prec;27
-173,688329799454;2007;EBA;Prec;27
212,406409207966;2008;EBA;Prec;27
303,319849630054;2009;EBA;Prec;27
-233,547020900272;2010;EBA;Prec;27
144,343371373634;2011;EBA;Prec;27
-348,002849361673;2012;EBA;Prec;27
98,313431870541;2013;EBA;Prec;27
155,844933778982;2014;EBA;Prec;27
-286,590803043138;2015;EBA;Prec;27
-194,263169024531;2016;EBA;Prec;27
194,383465970133;2017;EBA;Prec;27
159,419751581087;2018;EBA;Prec;27
122,249708172081;2019;EBA;Prec;27
196,846365614698;2020;EBA;Prec;27
252,464358971836;2021;EBA;Prec;27
-32,0074110157302;2001;EBA;Prec;28
-217,610903723086;2002;EBA;Prec;28
-148,783950082501;2003;EBA;Prec;28
-123,611653716386;2004;EBA;Prec;28
-120,503047409408;2005;EBA;Prec;28
29,5784994812441;2006;EBA;Prec;28
-166,270073285447;2007;EBA;Prec;28
213,462065632144;2008;EBA;Prec;28
302,055673282137;2009;EBA;Prec;28
-236,996066490851;2010;EBA;Prec;28
143,175932094996;2011;EBA;Prec;28
-347,933922514722;2012;EBA;Prec;28
100,935197279243;2013;EBA;Prec;28
157,898467281171;2014;EBA;Prec;28
-285,748138810457;2015;EBA;Prec;28
-194,559180702974;2016;EBA;Prec;28
193,5658746578;2017;EBA;Prec;28
163,467098240781;2018;EBA;Prec;28
125,156960104274;2019;EBA;Prec;28
196,049146602924;2020;EBA;Prec;28
248,679433093727;2021;EBA;Prec;28
-31,9752276004929;2001;EBA;Prec;29
